A61K47,A61P31,C07D417,A61P9,A61B5,A61M31,C12Q1,A61P35,C12N15,A61K38,C12P21,A61F2,G01N33,C07D413,A61P25,A61K39,A61P37,C12N5,C07D487,A61M5,A61K35,C07D403,A61B17,C07K14,A61K9,A61K45,C07K16,C07D471,A61K31,C07D401,abstract,ID
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"Provided are pharmaceutical compositions comprising substituted pyrazolo[1,5-a]pyrimidine compounds and the use thereof. The compositions may comprise the substituted pyrazolo[1,5-a]pyrimidine compound or a pharmaceutically acceptable salt, prodrug, hydrate or solvate, polymorph, stereoisomer or isotopic variant thereof, and can be used for treating diseases treatable with Trk kinase inhibitors.",US11453672B2
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Oral administration of a solid dosage form of the present invention comprising an effective amount of rifabutin, an effective amount of clarithromycin, an effective amount of clofazimine, and an effective amount of an absorption enhancer, is used to treat a subject suffering from, or susceptible to, Mycobacterium avium subspecies paratuberculosis infection. In an embodiment, the solid dosage form is sufficiently designed to result in a reduction in the increased metabolism of clarithromycin caused by rifabutin. In an embodiment, the solid dosage form is sufficiently designed to result in a reduction in the metabolism of rifabutin caused by clarithromycin. In an embodiment, the solid dosage form is sufficiently designed to result in a reduction in risk of a subject developing leucopenia or uveitis as a result of rifabutin.",US10143702B2
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A disposable test cartridge and method for a point-of-care analyzer includes a cartridge body having a plurality of chambers where each of the plurality of chambers has an opening at a top of the cartridge body, a cartridge cover connected to the cartridge body where the cartridge cover has a capillary-receiving aperture, a capillary wiper disposed within the capillary-receiving aperture where the capillary-receiving aperture is aligned with one of the plurality of chambers of the cartridge body, and a capillary element removably insertable into the cartridge cover where the capillary element has a capillary tube that extends into the capillary-receiving aperture and through the capillary wiper where a tip portion of the capillary tube extends into the cartridge body.",US10117615B1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Methods and devices for detecting positioning of a probe in a tissue of a patient. A method can include providing a detection device; advancing a device coupled probe through the tissue of the patient and toward the patient's spinal canal; detecting a change in pressure about the distal portion of the coupled probe during advancing, where the detected pressure change indicates probe positioning in the patient's spinal canal; outputting the detected pressure change or indication of probe positioning to a visual display.",US20110054353A1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"An orthopedic fixation system includes a sterile packaged implant kit and a sterile packaged instrument kit. The sterile packaged implant kit includes at least one surgical implant, an insertion device, and an implant package adapted to receive the at least one surgical implant and the insertion device therein. The implant package maintains the at least one surgical implant and the insertion device sterile after sterilization of the sterile packaged implant kit. The sterile packaged instrument kit includes one or more instruments necessary to use the sterile packaged implant kit and an instrument package adapted to receive the one or more instruments therein. The instrument package maintains the one or more instruments sterile after sterilization of the sterile packaged instrument kit.",US20190133662A1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"An object of the present invention is to provide a safe and effective method for enhancing an immune response and a medicament for preventing or treating Alzheimer disease comprising amyloid β peptide that induces an enhanced immune response. An amyloid β peptide or a portion thereof with addition or insertion of cysteine and a method for enhancing an immune response using the peptide or a method for enhancing an immune response using the peptide together with an adjuvant. A medicament for preventing or treating Alzheimer disease comprising an amyloid β peptide or a portion thereof that induces an enhanced immune response. A DNA vaccine, that may have the same effect, comprising the gene encoding an amyloid β peptide or a portion thereof that induces an enhanced immune response with addition or insertion of cysteine.",US20140044743A1
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,The present invention provides methods of treating arthritis. A sustained release composition comprising liposomes and one or more therapeutic agent or a pharmaceutically acceptable salt thereof is administered to a subject in need thereof. The liposomes may be in an aqueous suspension. The sustained release composition can be administered intraarticularly.,US11793755B2
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The present disclosure application relates to a construction method of a yeast display library (YSD), specifically to a construct for a yeast display library, an expression vector, a host cell and a construction method and use thereof. The yeast display library provided by the present application has high transformation efficiency and rich diversity.",US20220135988A1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"The present invention relates to an opioid receptor antagonist conjugate and a use thereof. In particular, the present invention relates to a covalent coupling conjugate of a hydrophilic polymer and an opioid receptor antagonist and the use thereof.",US20210121455A1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A substituted amino heterocyclic carboxamide compound as represent by formula (Φ), or a pharmaceutically acceptable salt, a prodrug, a hydrate or a solvent compound, a crystal form, a stereoisomer or an isotopic variant of the compound, and a pharmaceutical composition thereof, and the use thereof as an FLT3/AXL kinase inhibitor for treating acute myelocytic leukemia.
",US20210094939A1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"The present disclosure relates to methods for treating type 1 diabetes (T1D) using a glucagon receptor blocking agent. More specifically, the present disclosure relates to methods for treating T1D using substantially lower doses of insulin supple-mentation, or even in the absence of insulin supplementation, using antigen binding and antagonizing proteins, e.g., fully human antibodies that specifically bind to and antagonize the function of the human glucagon receptor.",US20170240641A1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"The invention relates to methods of using compositions for forming microbial sealant drapes. In particular, the invention relates to the use of compositions of combinations of cyanoacrylates for the in situ formation of drapes that can be used in surgery to protect patients from surgical site infections.",US20100112036A1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"The present invention relates to methods of treating hypogonadism in a male subject through administering intranasally to the male subject an intranasal testosterone bio-adhesive gel formulation to deliver a therapeutically effective amount of testosterone. In particular, the testosterone therapy of the invention remains effective if an allergic rhinitis event occurs in the male during the treatment or when the male subject uses a topical nasal vasoconstrictor or a topical intranasal decongestant during the hypogonadism treatment. Further, the present invention relates to a method of preventing the occurrence of an allergic rhinitis event in a male, who is undergoing a hypogonadism treatment with an intranasal testosterone bio-adhesive gel. In certain embodiments, the intranasal testosterone bio-adhesive gel formulation according to the invention comprises 4.0% and 4.5% testosterone.",US11744838B2
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A process for preparing an inclusion body-forming protein is provided. A nucleic acid fragment having a nucleotide sequence coding for a modified alkaline phosphatase signal peptide (modified APSP) where leucine at the 13th position in the amino acid sequence shown in SEQ ID NO: 1 is substituted with proline and/or alanine at the 21st position is substituted with the other amino acid, downstream of which nucleotide sequence is bound a nucleotide sequence of a gene of a protein of interest is also provided.",US8748132B2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"A single-use lancet cartridge for inserting into a multi-use lancet driver assembly includes an elongated lancet housing with an open end, a lancet within the lancet housing and movable between a retracted and resting orientation to a piercing orientation through the open end, and a re-use prevention component incorporated within the lancet cartridge and oriented to cooperatively engage with a driver piston of the multi-use lancet driver assembly only one time thereby preventing the lancet from being moved into a piercing orientation a second time. The single-use lancet cartridge is used that contains the multi-use lancet driver assembly.",US20100036407A1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"A probiotics and prebiotics compound preparation and a processing method thereof are provided. The processing method includes the following processing steps: (1) before production, disinfecting hands of personnel, equipment and tools with alcohol at the concentration of 72 percent; (2) respectively drying stachyose, fructo-oligosaccharide, galactooligosaccharide, isomaltooligosaccharide, lactobacillus rhamnosus HN001 and bifidobacterium lactis; (3) mixing 25 to 35 parts of the stachyose, 15 to 25 parts of the fructo-oligosaccharide, 35 to 45 parts of the galactooligosaccharide, 5 to 15 parts of the isomaltooligosaccharide and 0.05 to 0.1 part of caffeine; (4) pasteurizing the mixed saccharide; and (5) respectively adding the lactobacillus rhamnosus HN001 and the bifidobacterium lactis Bi-07 into the mixed saccharide according to a ratio of 3×108 CFU/g. The compound preparation prepared by adopting the method may effectively complete intestinal floras, thereby relieving a burden of allergic dermatitis.",US20190060379A1
